date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:45:58	659/659	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:45:58%20GMT	https://optimataxrelief.com/?longdesc=2416&referrer=2409	C:/My%20Web%20Sites/Optima/optimataxrelief.com/indexe38e.html	(from https://optimataxrelief.com/blog/game-show-prizes-taxed/)
05:45:58	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a67291-292%22	https://optimataxrelief.com/wp-content/et-cache/11682/et-divi-dynamic-tb-11741-11682-late.css?ver=1755738769	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/11682/et-divi-dynamic-tb-11741-11682-lated994.css	(from https://optimataxrelief.com/blog/can-nfl-players-deduct-taxes/)
05:45:58	882/882	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/can-nfl-players-deduct-taxes/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/can-nfl-players-deduct-taxes/feed/index.html	(from https://optimataxrelief.com/blog/can-nfl-players-deduct-taxes/)
05:45:59	16474/16474	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:45:59%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/11682	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/11682.json	(from https://optimataxrelief.com/blog/can-nfl-players-deduct-taxes/)
05:45:59	2516/2516	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:00%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fcan-nfl-players-deduct-taxes%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed45d5.json	(from https://optimataxrelief.com/blog/can-nfl-players-deduct-taxes/)
05:46:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:46:00%20GMT	https://optimataxrelief.com/?p=11682	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index063c.html	(from https://optimataxrelief.com/blog/can-nfl-players-deduct-taxes/)
05:46:00	156499/156499	---M--	200	added ('OK')	image/jpeg	etag:%226536c2be-26353%22	https://optimataxrelief.com/wp-content/uploads/2013/09/NFL.jpg	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2013/09/NFL.jpg	(from https://optimataxrelief.com/blog/can-nfl-players-deduct-taxes/)
05:46:02	6785/6785	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:46:02%20GMT	https://optimataxrelief.com/wp-login.php?redirect_to=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fcan-nfl-players-deduct-taxes%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-logindafa.html	(from https://optimataxrelief.com/blog/can-nfl-players-deduct-taxes/)
05:46:02	643/643	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:46:02%20GMT	https://optimataxrelief.com/?longdesc=2394&referrer=11682	C:/My%20Web%20Sites/Optima/optimataxrelief.com/indexa8f1.html	(from https://optimataxrelief.com/blog/can-nfl-players-deduct-taxes/)
05:46:02	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a6697b-292%22	https://optimataxrelief.com/wp-content/et-cache/25381/et-divi-dynamic-tb-11741-25381-late.css?ver=1755736443	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/25381/et-divi-dynamic-tb-11741-25381-late4a05.css	(from https://optimataxrelief.com/blog/ask-phil-is-the-irs-shutting-down/)
05:46:03	886/886	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/ask-phil-is-the-irs-shutting-down/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/ask-phil-is-the-irs-shutting-down/feed/index.html	(from https://optimataxrelief.com/blog/ask-phil-is-the-irs-shutting-down/)
05:46:03	14091/14091	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:03%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/25381	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/25381.json	(from https://optimataxrelief.com/blog/ask-phil-is-the-irs-shutting-down/)
05:46:04	2367/2367	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:04%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fask-phil-is-the-irs-shutting-down%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed55b3.json	(from https://optimataxrelief.com/blog/ask-phil-is-the-irs-shutting-down/)
05:46:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:46:04%20GMT	https://optimataxrelief.com/?p=25381	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index4acb.html	(from https://optimataxrelief.com/blog/ask-phil-is-the-irs-shutting-down/)
05:46:04	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66968-292%22	https://optimataxrelief.com/wp-content/et-cache/25376/et-divi-dynamic-tb-11741-25376-late.css?ver=1755736424	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/25376/et-divi-dynamic-tb-11741-25376-late1554.css	(from https://optimataxrelief.com/blog/i-resolved-my-account-with-the-irs-now-what/)
05:46:05	914/914	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/i-resolved-my-account-with-the-irs-now-what/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/i-resolved-my-account-with-the-irs-now-what/feed/index.html	(from https://optimataxrelief.com/blog/i-resolved-my-account-with-the-irs-now-what/)
05:46:05	14800/14800	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:05%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/25376	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/25376.json	(from https://optimataxrelief.com/blog/i-resolved-my-account-with-the-irs-now-what/)
05:46:06	2373/2373	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:06%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fi-resolved-my-account-with-the-irs-now-what%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed027c.json	(from https://optimataxrelief.com/blog/i-resolved-my-account-with-the-irs-now-what/)
05:46:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:46:06%20GMT	https://optimataxrelief.com/?p=25376	C:/My%20Web%20Sites/Optima/optimataxrelief.com/indexf992.html	(from https://optimataxrelief.com/blog/i-resolved-my-account-with-the-irs-now-what/)
05:46:06	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a6699c-292%22	https://optimataxrelief.com/wp-content/et-cache/25373/et-divi-dynamic-tb-11741-25373-late.css?ver=1755736476	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/25373/et-divi-dynamic-tb-11741-25373-latec483.css	(from https://optimataxrelief.com/blog/ask-phil-important-irs-online-account-updates/)
05:46:06	921/921	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/ask-phil-important-irs-online-account-updates/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/ask-phil-important-irs-online-account-updates/feed/index.html	(from https://optimataxrelief.com/blog/ask-phil-important-irs-online-account-updates/)
05:46:07	14607/14607	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:07%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/25373	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/25373.json	(from https://optimataxrelief.com/blog/ask-phil-important-irs-online-account-updates/)
05:46:07	2414/2414	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:08%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fask-phil-important-irs-online-account-updates%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed7806.json	(from https://optimataxrelief.com/blog/ask-phil-important-irs-online-account-updates/)
05:46:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:46:08%20GMT	https://optimataxrelief.com/?p=25373	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index3c0f.html	(from https://optimataxrelief.com/blog/ask-phil-important-irs-online-account-updates/)
05:46:08	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66991-292%22	https://optimataxrelief.com/wp-content/et-cache/23919/et-divi-dynamic-tb-11741-23919-late.css?ver=1755736465	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/23919/et-divi-dynamic-tb-11741-23919-latec132.css	(from https://optimataxrelief.com/blog/ask-phil-whats-on-my-2025-tax-radar/)
05:46:08	905/905	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/ask-phil-whats-on-my-2025-tax-radar/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/ask-phil-whats-on-my-2025-tax-radar/feed/index.html	(from https://optimataxrelief.com/blog/ask-phil-whats-on-my-2025-tax-radar/)
05:46:08	14716/14716	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:09%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/23919	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/23919.json	(from https://optimataxrelief.com/blog/ask-phil-whats-on-my-2025-tax-radar/)
05:46:09	2415/2415	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:09%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fask-phil-whats-on-my-2025-tax-radar%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed30d8.json	(from https://optimataxrelief.com/blog/ask-phil-whats-on-my-2025-tax-radar/)
05:46:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:46:09%20GMT	https://optimataxrelief.com/?p=23919	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index0873.html	(from https://optimataxrelief.com/blog/ask-phil-whats-on-my-2025-tax-radar/)
05:46:10	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66450-292%22	https://optimataxrelief.com/wp-content/et-cache/23860/et-divi-dynamic-tb-11741-23860-late.css?ver=1755735120	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/23860/et-divi-dynamic-tb-11741-23860-late99d3.css	(from https://optimataxrelief.com/blog/whats-the-fastest-way-to-get-my-tax-refund/)
05:46:10	925/925	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/whats-the-fastest-way-to-get-my-tax-refund/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/whats-the-fastest-way-to-get-my-tax-refund/feed/index.html	(from https://optimataxrelief.com/blog/whats-the-fastest-way-to-get-my-tax-refund/)
05:46:11	13949/13949	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:11%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/23860	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/23860.json	(from https://optimataxrelief.com/blog/whats-the-fastest-way-to-get-my-tax-refund/)
05:46:11	2467/2467	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:12%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fwhats-the-fastest-way-to-get-my-tax-refund%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embedc633.json	(from https://optimataxrelief.com/blog/whats-the-fastest-way-to-get-my-tax-refund/)
05:46:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:46:12%20GMT	https://optimataxrelief.com/?p=23860	C:/My%20Web%20Sites/Optima/optimataxrelief.com/indexe1bc.html	(from https://optimataxrelief.com/blog/whats-the-fastest-way-to-get-my-tax-refund/)
05:46:12	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a6684b-292%22	https://optimataxrelief.com/wp-content/et-cache/23740/et-divi-dynamic-tb-11741-23740-late.css?ver=1755736139	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/23740/et-divi-dynamic-tb-11741-23740-late3e5c.css	(from https://optimataxrelief.com/blog/is-overtime-taxed-one-big-beautiful-bill/)
05:46:12	922/922	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/is-overtime-taxed-one-big-beautiful-bill/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/is-overtime-taxed-one-big-beautiful-bill/feed/index.html	(from https://optimataxrelief.com/blog/is-overtime-taxed-one-big-beautiful-bill/)
05:46:12	30533/30533	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:13%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/23740	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/23740.json	(from https://optimataxrelief.com/blog/is-overtime-taxed-one-big-beautiful-bill/)
05:46:12	131660/131660	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:46:13%20GMT	https://optimataxrelief.com/blog/ask-phil-video-series/page/6/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/ask-phil-video-series/page/6/index.html	(from https://optimataxrelief.com/blog/ask-phil-video-series/page/4/)
05:46:13	2604/2604	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:13%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fis-overtime-taxed-one-big-beautiful-bill%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed1856.json	(from https://optimataxrelief.com/blog/is-overtime-taxed-one-big-beautiful-bill/)
05:46:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:46:14%20GMT	https://optimataxrelief.com/?p=23740	C:/My%20Web%20Sites/Optima/optimataxrelief.com/indexdf31-2.html	(from https://optimataxrelief.com/blog/is-overtime-taxed-one-big-beautiful-bill/)
05:46:13	22680/22680	---M--	200	added ('OK')	image/webp	etag:%22679275c5-5898%22	https://optimataxrelief.com/wp-content/uploads/2025/01/is-overtime-pay-taxed-125-1024x512.webp	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2025/01/is-overtime-pay-taxed-125-1024x512.webp	(from https://optimataxrelief.com/blog/is-overtime-taxed-one-big-beautiful-bill/)
05:46:14	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66538-292%22	https://optimataxrelief.com/wp-content/et-cache/23905/et-divi-dynamic-tb-11741-23905-late.css?ver=1755735352	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/23905/et-divi-dynamic-tb-11741-23905-late5541.css	(from https://optimataxrelief.com/blog/what-is-irs-lien-subordination/)
05:46:14	876/876	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/what-is-irs-lien-subordination/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/what-is-irs-lien-subordination/feed/index.html	(from https://optimataxrelief.com/blog/what-is-irs-lien-subordination/)
05:46:15	25980/25980	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:15%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/23905	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/23905.json	(from https://optimataxrelief.com/blog/what-is-irs-lien-subordination/)
05:46:15	2493/2493	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:15%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fwhat-is-irs-lien-subordination%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed37b6.json	(from https://optimataxrelief.com/blog/what-is-irs-lien-subordination/)
05:46:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:46:16%20GMT	https://optimataxrelief.com/?p=23905	C:/My%20Web%20Sites/Optima/optimataxrelief.com/indexb742.html	(from https://optimataxrelief.com/blog/what-is-irs-lien-subordination/)
05:46:16	17338/17338	---M--	200	added ('OK')	image/webp	etag:%2267b3884b-43ba%22	https://optimataxrelief.com/wp-content/uploads/2025/02/whatis-lien-subordination-25-1024x512.webp	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2025/02/whatis-lien-subordination-25-1024x512.webp	(from https://optimataxrelief.com/blog/what-is-irs-lien-subordination/)
05:46:16	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a667a6-292%22	https://optimataxrelief.com/wp-content/et-cache/23923/et-divi-dynamic-tb-11741-23923-late.css?ver=1755735974	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/23923/et-divi-dynamic-tb-11741-23923-latecaff.css	(from https://optimataxrelief.com/blog/how-to-apply-for-a-withdrawal-of-notice-of-federal-tax-lien/)
05:46:16	962/962	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/how-to-apply-for-a-withdrawal-of-notice-of-federal-tax-lien/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/how-to-apply-for-a-withdrawal-of-notice-of-federal-tax-lien/feed/index.html	(from https://optimataxrelief.com/blog/how-to-apply-for-a-withdrawal-of-notice-of-federal-tax-lien/)
05:46:17	26023/26023	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:17%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/23923	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/23923.json	(from https://optimataxrelief.com/blog/how-to-apply-for-a-withdrawal-of-notice-of-federal-tax-lien/)
05:46:17	2663/2663	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:18%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fhow-to-apply-for-a-withdrawal-of-notice-of-federal-tax-lien%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embedff48.json	(from https://optimataxrelief.com/blog/how-to-apply-for-a-withdrawal-of-notice-of-federal-tax-lien/)
05:46:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:46:18%20GMT	https://optimataxrelief.com/?p=23923	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index6106-2.html	(from https://optimataxrelief.com/blog/how-to-apply-for-a-withdrawal-of-notice-of-federal-tax-lien/)
05:46:18	26996/26996	---M--	200	added ('OK')	image/webp	etag:%2267b630ca-6974%22	https://optimataxrelief.com/wp-content/uploads/2025/02/withdrawal-notice-fed-tax-lien-howtoapply-25-1024x512.webp	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2025/02/withdrawal-notice-fed-tax-lien-howtoapply-25-1024x512.webp	(from https://optimataxrelief.com/blog/how-to-apply-for-a-withdrawal-of-notice-of-federal-tax-lien/)
05:46:18	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a6694a-292%22	https://optimataxrelief.com/wp-content/et-cache/11480/et-divi-dynamic-tb-11741-11480-late.css?ver=1755736394	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/11480/et-divi-dynamic-tb-11741-11480-latecac7.css	(from https://optimataxrelief.com/blog/can-i-claim-the-sales-tax-deduction/)
05:46:19	22573/22573	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:19%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/11480	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/11480.json	(from https://optimataxrelief.com/blog/can-i-claim-the-sales-tax-deduction/)
05:46:19	2536/2536	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:20%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fcan-i-claim-the-sales-tax-deduction%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed848e.json	(from https://optimataxrelief.com/blog/can-i-claim-the-sales-tax-deduction/)
05:46:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:46:20%20GMT	https://optimataxrelief.com/?p=11480	C:/My%20Web%20Sites/Optima/optimataxrelief.com/indexeb3b.html	(from https://optimataxrelief.com/blog/can-i-claim-the-sales-tax-deduction/)
05:46:20	323415/323415	---M--	200	added ('OK')	image/png	etag:%226536c81b-4ef57%22	https://optimataxrelief.com/wp-content/uploads/2023/08/23-optima-can-I-claim-sales-tax-deduction-1024x512.png	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2023/08/23-optima-can-I-claim-sales-tax-deduction-1024x512.png	(from https://optimataxrelief.com/blog/can-i-claim-the-sales-tax-deduction/)
05:46:20	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a660f8-292%22	https://optimataxrelief.com/wp-content/et-cache/25099/et-divi-dynamic-tb-11741-25099-late.css?ver=1755734264	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/25099/et-divi-dynamic-tb-11741-25099-late633e.css	(from https://optimataxrelief.com/blog/how-the-irs-calculates-interest-on-tax-debt/)
05:46:20	914/914	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/how-the-irs-calculates-interest-on-tax-debt/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/how-the-irs-calculates-interest-on-tax-debt/feed/index.html	(from https://optimataxrelief.com/blog/how-the-irs-calculates-interest-on-tax-debt/)
05:46:22	29144/29144	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:22%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/25099	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/25099.json	(from https://optimataxrelief.com/blog/how-the-irs-calculates-interest-on-tax-debt/)
05:46:22	2580/2580	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:23%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fhow-the-irs-calculates-interest-on-tax-debt%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embede2f3.json	(from https://optimataxrelief.com/blog/how-the-irs-calculates-interest-on-tax-debt/)
05:46:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:46:23%20GMT	https://optimataxrelief.com/?p=25099	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index75ce.html	(from https://optimataxrelief.com/blog/how-the-irs-calculates-interest-on-tax-debt/)
05:46:23	26222/26222	---M--	200	added ('OK')	image/webp	etag:%22686edd2d-666e%22	https://optimataxrelief.com/wp-content/uploads/2025/07/how-irs-calculates-interest-tax-debt-0725-1024x512.webp	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2025/07/how-irs-calculates-interest-tax-debt-0725-1024x512.webp	(from https://optimataxrelief.com/blog/how-the-irs-calculates-interest-on-tax-debt/)
05:46:23	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66954-292%22	https://optimataxrelief.com/wp-content/et-cache/24747/et-divi-dynamic-tb-11741-24747-late.css?ver=1755736404	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/24747/et-divi-dynamic-tb-11741-24747-late48c7.css	(from https://optimataxrelief.com/blog/tax-tips-for-hair-stylists-barbers-and-salon-owners/)
05:46:24	940/940	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/tax-tips-for-hair-stylists-barbers-and-salon-owners/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/tax-tips-for-hair-stylists-barbers-and-salon-owners/feed/index.html	(from https://optimataxrelief.com/blog/tax-tips-for-hair-stylists-barbers-and-salon-owners/)
05:46:24	30385/30385	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:24%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/24747	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/24747.json	(from https://optimataxrelief.com/blog/tax-tips-for-hair-stylists-barbers-and-salon-owners/)
05:46:25	2620/2620	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:46:25%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Ftax-tips-for-hair-stylists-barbers-and-salon-owners%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed591f.json	(from https://optimataxrelief.com/blog/tax-tips-for-hair-stylists-barbers-and-salon-owners/)
05:46:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:46:25%20GMT	https://optimataxrelief.com/?p=24747	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index654e.html	(from https://optimataxrelief.com/blog/tax-tips-for-hair-stylists-barbers-and-salon-owners/)
05:46:25	30368/30368	---M--	200	added ('OK')	image/webp	etag:%226847222a-76a0%22	https://optimataxrelief.com/wp-content/uploads/2025/06/tax-tips-hair-stylist-barber-salon-owners-0625-1024x512.webp	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2025/06/tax-tips-hair-stylist-barber-salon-owners-0625-1024x512.webp	(from https://optimataxrelief.com/blog/tax-tips-for-hair-stylists-barbers-and-salon-owners/)
05:46:26	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a666a8-292%22	https://optimataxrelief.com/wp-content/et-cache/19947/et-divi-dynamic-tb-11741-19947-late.css?ver=1755735720	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/19947/et-divi-dynamic-tb-11741-19947-latef501.css	(from https://optimataxrelief.com/blog/what-is-the-earned-income-tax-credit/)
